Dataset,Category,Image_Name,Object,BBox_Width,BBox_Height,Image_Width,Image_Height
HRSC2016,22,100000950.bmp,100000950_22_1,54.999819,64.999725,861,769
HRSC2016,22,100000950.bmp,100000950_22_2,59.000025,61.000156000000004,861,769
HRSC2016,22,100000950.bmp,100000950_22_3,52.999716,61.999856,861,769
HRSC2016,22,100000950.bmp,100000950_22_4,59.999646,58.999987,861,769
HRSC2016,22,100000950.bmp,100000950_22_5,65.999955,66.000194,861,769
HRSC2016,19,100000951.bmp,100000951_19_1,338.999843,378.00025999999997,1157,815
HRSC2016,16,100000951.bmp,100000951_16_1,424.999653,462.99987,1157,815
HRSC2016,10,100000951.bmp,100000951_10_1,341.999944,378.00025999999997,1157,815
HRSC2016,10,100000952.bmp,100000952_10_1,338.999958,382.99968,1138,784
HRSC2016,1,100000952.bmp,100000952_1_1,133.000336,148.000384,1138,784
HRSC2016,7,100000953.bmp,100000953_7_1,282.999696,219.000248,1176,824
HRSC2016,7,100000953.bmp,100000953_7_2,285.000072,217.00039999999998,1176,824
HRSC2016,7,100000953.bmp,100000953_7_3,278.00052,214.99972799999998,1176,824
HRSC2016,19,100000953.bmp,100000953_19_1,423.99974399999996,324.000096,1176,824
HRSC2016,11,100000954.bmp,100000954_11_1,316.99992,238.000336,1180,826
HRSC2016,9,100000954.bmp,100000954_9_1,246.0005,189.000364,1180,826
HRSC2016,7,100000954.bmp,100000954_7_1,279.99984,215.00036599999999,1180,826
HRSC2016,9,100000954.bmp,100000954_9_2,249.99952,186.000332,1180,826
HRSC2016,7,100000954.bmp,100000954_7_2,281.99994,214.00007999999997,1180,826
HRSC2016,27,100000955.bmp,100000955_27_1,158.99962499999998,118.0002,1125,772
HRSC2016,27,100000955.bmp,100000955_27_2,150.99975,113.999696,1125,772
HRSC2016,1,100000956.bmp,100000956_1_1,210.99988,154.999845,1183,837
HRSC2016,25,100000956.bmp,100000956_25_1,499.99968199999995,376.999866,1183,837
HRSC2016,19,100000957.bmp,100000957_19_1,81.00044,432.000124,1039,799
HRSC2016,18,100000958.bmp,100000958_18_1,218.999685,112.00019999999999,907,664
HRSC2016,22,100000958.bmp,100000958_22_1,72.00038099999999,49.999864,907,664
HRSC2016,25,100000959.bmp,100000959_25_1,335.00055599999996,334.999994,1188,826
HRSC2016,25,100000959.bmp,100000959_25_2,324.999972,322.999866,1188,826
HRSC2016,1,100000960.bmp,100000960_1_1,143.999999,117.999807,923,687
HRSC2016,1,100000960.bmp,100000960_1_2,148.99989,115.99995,923,687
HRSC2016,1,100000960.bmp,100000960_1_3,144.99960800000002,117.00022200000001,923,687
HRSC2016,7,100000962.bmp,100000962_7_1,330.00004,53.99980000000001,1172,830
HRSC2016,19,100000962.bmp,100000962_19_1,433.999804,92.99983999999999,1172,830
HRSC2016,25,100000963.bmp,100000963_25_1,415.999486,121.000146,1162,802
HRSC2016,25,100000963.bmp,100000963_25_2,406.000476,126.99990799999999,1162,802
HRSC2016,25,100000963.bmp,100000963_25_3,416.999968,121.000146,1162,802
HRSC2016,28,100000964.bmp,100000964_28_1,272.000336,502.000317,1168,819
HRSC2016,1,100000965.bmp,100000965_1_1,58.999559999999995,124.00025000000001,916,737
HRSC2016,1,100000965.bmp,100000965_1_2,42.000431999999996,126.99984,916,737
HRSC2016,1,100000966.bmp,100000966_1_1,59.999520000000004,172.000339,1176,833
HRSC2016,3,100000966.bmp,100000966_3_1,71.999424,291.00022,1176,833
HRSC2016,1,100000966.bmp,100000966_1_2,79.999752,162.999774,1176,833
HRSC2016,1,100000967.bmp,100000967_1_1,206.000394,341.00007500000004,1178,815
HRSC2016,16,100000968.bmp,100000968_16_1,281.000313,486.99992000000003,1161,814
HRSC2016,10,100000969.bmp,100000969_10_1,346.00014400000003,300.99987500000003,1168,815
HRSC2016,11,100000969.bmp,100000969_11_1,262.999728,233.00034999999997,1168,815
HRSC2016,27,100000970.bmp,100000970_27_1,103.999896,283.00012,1183,830
HRSC2016,1,100000970.bmp,100000970_1_1,145.00030999999998,363.99982,1183,830
HRSC2016,1,100000970.bmp,100000970_1_2,143.999492,363.99982,1183,830
HRSC2016,5,100000970.bmp,100000970_5_1,300.000519,633.00033,1183,830
HRSC2016,6,100000971.bmp,100000971_6_1,196.999696,746.000008,1112,821
HRSC2016,25,100000972.bmp,100000972_25_1,394.00052999999997,68.00034,1155,815
HRSC2016,25,100000972.bmp,100000972_25_2,395.999835,62.00031,1155,815
HRSC2016,25,100000973.bmp,100000973_25_1,380.000418,462.00032,1178,824
HRSC2016,25,100000973.bmp,100000973_25_2,373.999686,459.999648,1178,824
HRSC2016,25,100000973.bmp,100000973_25_3,381.999484,454.00010399999996,1178,824
HRSC2016,25,100000973.bmp,100000973_25_4,201.99990599999998,258.99968,1178,824
HRSC2016,25,100000973.bmp,100000973_25_5,371.999442,469.999712,1178,824
HRSC2016,25,100000974.bmp,100000974_25_1,362.000282,218.99987499999997,826,653
HRSC2016,25,100000975.bmp,100000975_25_1,333.00033,112.00019999999999,870,650
HRSC2016,18,100000976.bmp,100000976_18_1,208.000018,194.00006399999998,886,712
HRSC2016,22,100000976.bmp,100000976_22_1,67.00020599999999,74.999944,886,712
HRSC2016,7,100000977.bmp,100000977_7_1,326.000052,216.00033000000002,972,762
HRSC2016,5,100000978.bmp,100000978_5_1,449.000475,567.999819,1155,821
HRSC2016,16,100000978.bmp,100000978_16_1,357.000105,451.999908,1155,821
HRSC2016,10,100000979.bmp,100000979_10_1,285.0004,355.999644,1160,819
HRSC2016,5,100000979.bmp,100000979_5_1,428.00056,455.00036400000005,1160,819
HRSC2016,25,100000980.bmp,100000980_25_1,234.99952599999997,308.000178,1193,831
HRSC2016,7,100000980.bmp,100000980_7_1,200.000485,260.999649,1193,831
HRSC2016,16,100000980.bmp,100000980_16_1,363.999809,451.00032,1193,831
HRSC2016,16,100000980.bmp,100000980_16_2,360.999414,460.999743,1193,831
HRSC2016,7,100000981.bmp,100000981_7_1,160.000203,329.999956,1177,823
HRSC2016,7,100000981.bmp,100000981_7_2,160.000203,329.000011,1177,823
HRSC2016,7,100000981.bmp,100000981_7_3,158.00048,328.000066,1177,823
HRSC2016,7,100000982.bmp,100000982_7_1,159.000428,324.99978000000004,1154,830
HRSC2016,7,100000982.bmp,100000982_7_2,157.99991,322.00016,1154,830
HRSC2016,19,100000982.bmp,100000982_19_1,235.00055999999998,447.99997,1154,830
HRSC2016,9,100000983.bmp,100000983_9_1,158.000449,302.99969699999997,1033,693
HRSC2016,7,100000983.bmp,100000983_7_1,170.999721,354.000339,1033,693
HRSC2016,11,100000983.bmp,100000983_11_1,192.999522,412.000281,1033,693
HRSC2016,7,100000984.bmp,100000984_7_1,170.00028,360.000368,1116,776
HRSC2016,7,100000984.bmp,100000984_7_2,168.000408,351.99980800000003,1116,776
HRSC2016,9,100000984.bmp,100000984_9_1,151.00038,309.000096,1116,776
HRSC2016,9,100000984.bmp,100000984_9_2,152.000316,310.999848,1116,776
HRSC2016,11,100000985.bmp,100000985_11_1,173.00025,367.999632,1035,828
HRSC2016,27,100000985.bmp,100000985_27_1,86.00022,179.000352,1035,828
HRSC2016,27,100000985.bmp,100000985_27_2,87.00003,179.999748,1035,828
HRSC2016,25,100000986.bmp,100000986_25_1,262.99958,526.999965,1180,811
HRSC2016,18,100000987.bmp,100000987_18_1,560.000348,267.000175,1174,829
HRSC2016,22,100000988.bmp,100000988_22_1,43.999790999999995,76.99989599999999,733,652
HRSC2016,22,100000989.bmp,100000989_22_1,70.00019999999999,41.999832,810,668
HRSC2016,19,100000990.bmp,100000990_19_1,403.999512,327.000227,1162,809
HRSC2016,25,100000991.bmp,100000991_25_1,321.99996799999997,470.00022,1172,820
HRSC2016,1,100000992.bmp,100000992_1_1,90.99982399999999,173.000234,1154,814
HRSC2016,1,100000992.bmp,100000992_1_2,87.00006,173.999826,1154,814
HRSC2016,1,100000992.bmp,100000992_1_3,87.00006,175.000232,1154,814
HRSC2016,1,100000992.bmp,100000992_1_4,87.999424,175.000232,1154,814
HRSC2016,18,100000993.bmp,100000993_18_1,634.999781,335.000019,1157,821
HRSC2016,22,100000993.bmp,100000993_22_1,46.000006,68.000146,1157,821
HRSC2016,22,100000993.bmp,100000993_22_2,32.999953999999995,48.999743,1157,821
HRSC2016,25,100000994.bmp,100000994_25_1,193.99966600000002,505.999872,1057,784
HRSC2016,19,100000995.bmp,100000995_19_1,183.000384,479.999996,1148,812
HRSC2016,7,100000995.bmp,100000995_7_1,114.999752,332.000004,1148,812
HRSC2016,18,100000996.bmp,100000996_18_1,227.000344,547.999611,1112,809
HRSC2016,18,100000997.bmp,100000997_18_1,242.00043599999998,604.9996769999999,894,789
HRSC2016,18,100000998.bmp,100000998_18_1,123.00018,250.99992899999998,1146,813
HRSC2016,18,100000998.bmp,100000998_18_2,139.999944,315.000102,1146,813
HRSC2016,25,100000999.bmp,100000999_25_1,210.000329,412.000374,1169,822
HRSC2016,25,100000999.bmp,100000999_25_2,201.000198,422.000004,1169,822
HRSC2016,8,100000999.bmp,100000999_8_1,182.000441,396.99969600000003,1169,822
HRSC2016,10,100000999.bmp,100000999_10_1,212.99998300000001,438.000234,1169,822
HRSC2016,28,100001000.bmp,100001000_28_1,473.00032000000004,393.999732,1112,798
HRSC2016,7,100001001.bmp,100001001_7_1,314.000004,47.000343,1191,813
HRSC2016,15,100001001.bmp,100001001_15_1,350.000361,67.000143,1191,813
HRSC2016,1,100001001.bmp,100001001_1_1,163.999509,36.99963,1191,813
HRSC2016,11,100001002.bmp,100001002_11_1,194.000246,325.99972,1166,808
HRSC2016,11,100001002.bmp,100001002_11_2,197.000364,325.99972,1166,808
HRSC2016,1,100001003.bmp,100001003_1_1,266.00039200000003,354.000288,1162,824
HRSC2016,1,100001003.bmp,100001003_1_2,261.99962600000003,354.000288,1162,824
HRSC2016,1,100001004.bmp,100001004_1_1,81.999645,266.000064,1183,808
HRSC2016,25,100001004.bmp,100001004_25_1,343.000203,272.000272,1183,808
HRSC2016,25,100001005.bmp,100001005_25_1,216.999596,417.000068,1166,817
HRSC2016,1,100001005.bmp,100001005_1_1,94.99985000000001,174.999766,1166,817
HRSC2016,1,100001005.bmp,100001005_1_2,97.999968,178.999798,1166,817
HRSC2016,1,100001005.bmp,100001005_1_3,102.000514,172.99975,1166,817
HRSC2016,1,100001005.bmp,100001005_1_4,102.999776,170.999734,1166,817
HRSC2016,1,100001005.bmp,100001005_1_5,97.999968,176.999782,1166,817
HRSC2016,1,100001005.bmp,100001005_1_6,102.000514,169.999726,1166,817
HRSC2016,5,100001007.bmp,100001007_5_1,691.999584,225.00023599999997,1191,827
HRSC2016,5,100001007.bmp,100001007_5_2,686.0005170000001,226.999922,1191,827
HRSC2016,25,100001008.bmp,100001008_25_1,383.00029500000005,102.000264,1185,831
HRSC2016,25,100001008.bmp,100001008_25_2,385.99953000000005,91.000317,1185,831
HRSC2016,25,100001009.bmp,100001009_25_1,392.999678,302.000383,1042,779
HRSC2016,1,100001009.bmp,100001009_1_1,200.000438,147.99987299999998,1042,779
HRSC2016,25,100001010.bmp,100001010_25_1,299.00035199999996,558.99984,1176,840
HRSC2016,25,100001010.bmp,100001010_25_2,296.999976,552.9997199999999,1176,840
HRSC2016,25,100001010.bmp,100001010_25_3,296.999976,556.0002,1176,840
HRSC2016,25,100001010.bmp,100001010_25_4,297.999576,560.00028,1176,840
HRSC2016,25,100001010.bmp,100001010_25_5,293.0004,558.0002400000001,1176,840
HRSC2016,25,100001011.bmp,100001011_25_1,329.999508,413.00032799999997,1062,804
HRSC2016,18,100001012.bmp,100001012_18_1,640.999625,191.99972,1145,820
HRSC2016,5,100001013.bmp,100001013_5_1,695.9999110000001,408.999708,1181,828
HRSC2016,9,100001013.bmp,100001013_9_1,275.99969999999996,146.000412,1181,828
HRSC2016,10,100001014.bmp,100001014_10_1,435.00036800000004,251.000374,1177,817
HRSC2016,16,100001014.bmp,100001014_16_1,550.999603,332.000205,1177,817
HRSC2016,3,100001015.bmp,100001015_3_1,327.0003,182.00017599999998,1182,824
HRSC2016,19,100001015.bmp,100001015_19_1,444.00057,256.99983199999997,1182,824
HRSC2016,16,100001015.bmp,100001015_16_1,556.99977,329.99964,1182,824
HRSC2016,9,100001016.bmp,100001016_9_1,327.00010699999996,98.999956,1193,836
HRSC2016,7,100001016.bmp,100001016_7_1,322.00024399999995,98.999956,1193,836
HRSC2016,7,100001016.bmp,100001016_7_2,313.000252,99.999812,1193,836
HRSC2016,7,100001016.bmp,100001016_7_3,327.00010699999996,92.999984,1193,836
HRSC2016,7,100001016.bmp,100001016_7_4,313.000252,104.000072,1193,836
HRSC2016,7,100001016.bmp,100001016_7_5,321.00050999999996,100.999668,1193,836
HRSC2016,7,100001016.bmp,100001016_7_6,318.000115,97.000244,1193,836
HRSC2016,9,100001017.bmp,100001017_9_1,281.99996400000003,81.999918,1186,814
HRSC2016,7,100001017.bmp,100001017_7_1,317.999808,97.00031,1186,814
HRSC2016,8,100001017.bmp,100001017_8_1,389.999496,129.99987000000002,1186,814
HRSC2016,11,100001018.bmp,100001018_11_1,361.000024,102.999783,1177,813
HRSC2016,11,100001018.bmp,100001018_11_2,364.99947,103.999773,1177,813
HRSC2016,11,100001018.bmp,100001018_11_3,356.000128,104.99976299999999,1177,813
HRSC2016,27,100001018.bmp,100001018_27_1,189.99957899999998,60.000213,1177,813
HRSC2016,27,100001018.bmp,100001018_27_2,186.000133,60.000213,1177,813
HRSC2016,27,100001018.bmp,100001018_27_3,179.99978700000003,57.000243000000005,1177,813
HRSC2016,25,100001019.bmp,100001019_25_1,542.99987,176.999772,1127,788
HRSC2016,22,100001019.bmp,100001019_22_1,47.000408,56.99998,1127,788
HRSC2016,18,100001020.bmp,100001020_18_1,169.00039999999998,501.000347,1160,829
HRSC2016,18,100001021.bmp,100001021_18_1,136.000354,394.999644,1141,793
HRSC2016,30,100001022.bmp,100001022_30_1,223.000284,477.00014400000003,1164,816
HRSC2016,18,100001023.bmp,100001023_18_1,159.99970199999998,601.0000560000001,1158,824
HRSC2016,25,100001024.bmp,100001024_25_1,446.000338,217.00027999999998,986,749
HRSC2016,1,100001025.bmp,100001025_1_1,171.00030900000002,55.999801999999995,1061,782
HRSC2016,1,100001025.bmp,100001025_1_2,167.99980100000002,54.000228,1061,782
HRSC2016,1,100001025.bmp,100001025_1_3,167.99980100000002,55.999801999999995,1061,782
HRSC2016,25,100001026.bmp,100001026_25_1,622.0003750000001,342.000061,1193,827
HRSC2016,25,100001026.bmp,100001026_25_2,608.0005199999999,311.999809,1193,827
HRSC2016,25,100001027.bmp,100001027_25_1,358.000292,204.9996,1172,816
HRSC2016,7,100001027.bmp,100001027_7_1,289.99968,163.99967999999998,1172,816
HRSC2016,7,100001027.bmp,100001027_7_2,300.000356,169.000128,1172,816
HRSC2016,18,100001028.bmp,100001028_18_1,441.000265,124.00027800000001,1165,811
HRSC2016,25,100001029.bmp,100001029_25_1,374.99985,249.99996,1146,820
HRSC2016,25,100001029.bmp,100001029_25_2,371.00031,267.0002,1146,820
HRSC2016,28,100001030.bmp,100001030_28_1,428.000282,372.000345,1163,813
HRSC2016,19,100001031.bmp,100001031_19_1,86.99986999999999,478.99998000000005,1165,810
HRSC2016,7,100001032.bmp,100001032_7_1,314.000562,125.00020800000001,1146,809
HRSC2016,19,100001032.bmp,100001032_19_1,416.000292,169.0001,1146,809
HRSC2016,5,100001033.bmp,100001033_5_1,419.99976000000004,458.00019199999997,1180,832
HRSC2016,27,100001033.bmp,100001033_27_1,176.00054,202.99968,1180,832
HRSC2016,16,100001033.bmp,100001033_16_1,437.99948,73.99974399999999,1180,832
HRSC2016,1,100001034.bmp,100001034_1_1,398.999466,132.9999,1182,820
HRSC2016,1,100001034.bmp,100001034_1_2,402.000564,130.99992,1182,820
HRSC2016,1,100001034.bmp,100001034_1_3,398.999466,130.00034000000002,1182,820
HRSC2016,5,100001035.bmp,100001035_5_1,721.0004,345.000146,1072,794
HRSC2016,25,100001036.bmp,100001036_25_1,152.00035200000002,385.999924,1176,794
HRSC2016,1,100001036.bmp,100001036_1_1,155.99992799999998,365.999858,1176,794
HRSC2016,25,100001036.bmp,100001036_25_2,161.00028,383.000192,1176,794
HRSC2016,25,100001037.bmp,100001037_25_1,391.999601,518.999595,1169,829
HRSC2016,25,100001037.bmp,100001037_25_2,391.999601,518.999595,1169,829
HRSC2016,25,100001037.bmp,100001037_25_3,384.99962899999997,524.0001229999999,1169,829
HRSC2016,25,100001037.bmp,100001037_25_4,388.99994699999996,520.9999720000001,1169,829
HRSC2016,25,100001037.bmp,100001037_25_5,391.000106,514.9996699999999,1169,829
HRSC2016,25,100001038.bmp,100001038_25_1,358.000332,127.00025400000001,993,762
HRSC2016,19,100001039.bmp,100001039_19_1,433.000029,125.000235,1111,795
HRSC2016,25,100001040.bmp,100001040_25_1,388.999632,313.00001599999996,1176,812
HRSC2016,18,100001041.bmp,100001041_18_1,348.000181,567.999648,1159,816
HRSC2016,5,100001042.bmp,100001042_5_1,463.999547,346.00014600000003,1181,831
HRSC2016,6,100001042.bmp,100001042_6_1,475.000562,341.000019,1181,831
HRSC2016,5,100001042.bmp,100001042_5_2,463.999547,348.000363,1181,831
HRSC2016,16,100001043.bmp,100001043_16_1,359.99998999999997,264.99991,1190,830
HRSC2016,16,100001043.bmp,100001043_16_2,354.99961,263.99976000000004,1190,830
HRSC2016,16,100001043.bmp,100001043_16_3,369.99956,284.99959,1190,830
HRSC2016,19,100001043.bmp,100001043_19_1,282.00025,202.99974,1190,830
HRSC2016,19,100001043.bmp,100001043_19_2,282.99985,201.99959,1190,830
HRSC2016,22,100001043.bmp,100001043_22_1,41.00026,43.999959999999994,1190,830
HRSC2016,22,100001043.bmp,100001043_22_2,35.000280000000004,41.99966,1190,830
HRSC2016,8,100001044.bmp,100001044_8_1,310.99962,330.000291,1180,827
HRSC2016,7,100001044.bmp,100001044_7_1,244.99986,269.999787,1180,827
HRSC2016,19,100001044.bmp,100001044_19_1,329.99998,358.00003,1180,827
HRSC2016,7,100001044.bmp,100001044_7_2,255.99982,252.00013199999998,1180,827
HRSC2016,7,100001044.bmp,100001044_7_3,249.00006000000002,263.999902,1180,827
HRSC2016,19,100001045.bmp,100001045_19_1,372.999954,396.000344,1181,818
HRSC2016,7,100001045.bmp,100001045_7_1,249.999985,265.999694,1181,818
HRSC2016,7,100001045.bmp,100001045_7_2,254.000032,269.999714,1181,818
HRSC2016,7,100001045.bmp,100001045_7_3,251.000292,265.000098,1181,818
HRSC2016,11,100001045.bmp,100001045_11_1,231.000057,218.99986800000002,1181,818
HRSC2016,7,100001046.bmp,100001046_7_1,250.00049800000002,269.00026,1186,835
HRSC2016,9,100001046.bmp,100001046_9_1,222.00022399999997,233.00007000000002,1186,835
HRSC2016,9,100001046.bmp,100001046_9_2,222.00022399999997,238.00005000000002,1186,835
HRSC2016,16,100001046.bmp,100001046_16_1,452.00001799999995,474.99976999999996,1186,835
HRSC2016,27,100001046.bmp,100001046_27_1,140.000184,152.00006,1186,835
HRSC2016,7,100001046.bmp,100001046_7_2,188.999774,163.999845,1186,835
HRSC2016,27,100001047.bmp,100001047_27_1,136.99968099999998,152.999648,1183,808
HRSC2016,27,100001047.bmp,100001047_27_2,126.00014700000001,155.000256,1183,808
HRSC2016,27,100001047.bmp,100001047_27_3,138.00049900000002,158.00036,1183,808
HRSC2016,27,100001047.bmp,100001047_27_4,135.00041099999999,147.999744,1183,808
HRSC2016,11,100001047.bmp,100001047_11_1,271.000457,291.999888,1183,808
HRSC2016,11,100001047.bmp,100001047_11_2,269.000004,299.999896,1183,808
HRSC2016,7,100001048.bmp,100001048_7_1,241.000569,271.999596,1179,831
HRSC2016,7,100001048.bmp,100001048_7_2,239.999598,273.00012,1179,831
HRSC2016,15,100001048.bmp,100001048_15_1,283.999878,305.000268,1179,831
HRSC2016,15,100001048.bmp,100001048_15_2,268.999461,319.000125,1179,831
HRSC2016,9,100001048.bmp,100001048_9_1,205.999596,238.00006199999999,1179,831
HRSC2016,25,100001048.bmp,100001048_25_1,391.99981499999996,381.99989700000003,1179,831
HRSC2016,25,100001049.bmp,100001049_25_1,495.99958200000003,432.00003,1118,805
HRSC2016,25,100001050.bmp,100001050_25_1,352.000123,447.000048,971,708
HRSC2016,18,100001051.bmp,100001051_18_1,475.999644,413.99999999999994,974,720
HRSC2016,25,100001052.bmp,100001052_25_1,85.99984,579.0002400000001,1184,819
HRSC2016,25,100001052.bmp,100001052_25_2,85.00054399999999,580.000239,1184,819
HRSC2016,25,100001053.bmp,100001053_25_1,107.999826,443.999976,1133,812
HRSC2016,25,100001053.bmp,100001053_25_2,99.999713,449.999844,1133,812
HRSC2016,25,100001053.bmp,100001053_25_3,91.000294,447.000316,1133,812
HRSC2016,28,100001054.bmp,100001054_28_1,440.999781,181.999754,1073,811
HRSC2016,9,100001055.bmp,100001055_9_1,301.99946,116.999596,1169,826
HRSC2016,11,100001055.bmp,100001055_11_1,388.000452,137.99982,1169,826
HRSC2016,7,100001056.bmp,100001056_7_1,258.000084,235.99976400000003,1158,826
HRSC2016,1,100001057.bmp,100001057_1_1,119.000016,106.99978499999999,1143,765
HRSC2016,1,100001057.bmp,100001057_1_2,138.000105,117.99972,1143,765
HRSC2016,1,100001057.bmp,100001057_1_3,134.99973,119.00034,1143,765
HRSC2016,25,100001058.bmp,100001058_25_1,245.999941,291.00012399999997,1049,779
HRSC2016,1,100001059.bmp,100001059_1_1,315.000516,329.000181,1164,817
HRSC2016,1,100001059.bmp,100001059_1_2,315.000516,328.000173,1164,817
HRSC2016,1,100001059.bmp,100001059_1_3,313.999476,328.000173,1164,817
HRSC2016,1,100001059.bmp,100001059_1_4,52.000536,63.999695,1164,817
HRSC2016,25,100001060.bmp,100001060_25_1,397.99993500000005,205.000229,1035,799
HRSC2016,25,100001061.bmp,100001061_25_1,178.99976600000002,347.000379,1054,759
HRSC2016,5,100001062.bmp,100001062_5_1,226.999554,711.000018,1182,827
HRSC2016,25,100001064.bmp,100001064_25_1,393.999732,112.999644,1159,828
HRSC2016,25,100001064.bmp,100001064_25_2,398.999658,101.000268,1159,828
HRSC2016,25,100001065.bmp,100001065_25_1,277.999947,538.999725,1179,825
HRSC2016,25,100001065.bmp,100001065_25_2,273.9996,539.999625,1179,825
HRSC2016,25,100001065.bmp,100001065_25_3,283.000086,539.999625,1179,825
HRSC2016,25,100001065.bmp,100001065_25_4,283.999878,547.99965,1179,825
HRSC2016,25,100001065.bmp,100001065_25_5,260.99994599999997,538.999725,1179,825
HRSC2016,1,100001065.bmp,100001065_1_1,90.000144,167.99970000000002,1179,825
HRSC2016,25,100001066.bmp,100001066_25_1,281.00039499999997,286.000328,1105,769
HRSC2016,5,100001067.bmp,100001067_5_1,712.9997999999999,389.99961,1160,814
HRSC2016,11,100001067.bmp,100001067_11_1,365.99971999999997,179.99982,1160,814
HRSC2016,5,100001068.bmp,100001068_5_1,709.999923,399.9996,1159,814
HRSC2016,6,100001068.bmp,100001068_6_1,709.999923,403.999596,1159,814
HRSC2016,16,100001069.bmp,100001069_16_1,549.000171,310.99976,1179,820
HRSC2016,16,100001069.bmp,100001069_16_2,559.000449,329.0004,1179,820
HRSC2016,16,100001069.bmp,100001069_16_3,543.0002400000001,302.00025999999997,1179,820
HRSC2016,15,100001070.bmp,100001070_15_1,362.99982600000004,188.000306,1197,806
HRSC2016,19,100001070.bmp,100001070_19_1,431.999694,230.99960000000002,1197,806
HRSC2016,3,100001070.bmp,100001070_3_1,327.99954599999995,178.00026400000002,1197,806
HRSC2016,16,100001070.bmp,100001070_16_1,545.99958,312.999622,1197,806
HRSC2016,16,100001070.bmp,100001070_16_2,435.000573,187.00006,1197,806
HRSC2016,8,100001071.bmp,100001071_8_1,413.00038,134.999996,1118,661
HRSC2016,7,100001071.bmp,100001071_7_1,347.99986,100.000046,1118,661
HRSC2016,7,100001071.bmp,100001071_7_2,343.999656,103.00032499999999,1118,661
HRSC2016,7,100001071.bmp,100001071_7_3,334.99975600000005,93.00005599999999,1118,661
HRSC2016,7,100001071.bmp,100001071_7_4,341.999554,102.000232,1118,661
HRSC2016,7,100001071.bmp,100001071_7_5,345.999758,105.999943,1118,661
HRSC2016,7,100001072.bmp,100001072_7_1,345.999564,99.00026400000002,1098,726
HRSC2016,7,100001072.bmp,100001072_7_2,341.99955,99.999966,1098,726
HRSC2016,10,100001072.bmp,100001072_10_1,471.99945599999995,158.000106,1098,726
HRSC2016,9,100001073.bmp,100001073_9_1,305.999904,84.999732,1176,822
HRSC2016,7,100001073.bmp,100001073_7_1,349.999944,100.00041,1176,822
HRSC2016,16,100001073.bmp,100001073_16_1,576.000096,211.000002,1176,822
HRSC2016,7,100001073.bmp,100001073_7_2,352.00032,100.999962,1176,822
HRSC2016,7,100001073.bmp,100001073_7_3,346.999968,104.00026199999999,1176,822
HRSC2016,9,100001073.bmp,100001073_9_2,302.000328,89.000406,1176,822
HRSC2016,7,100001073.bmp,100001073_7_4,340.000416,97.00010999999999,1176,822
HRSC2016,11,100001074.bmp,100001074_11_1,376.99975,100.99974,1186,831
HRSC2016,7,100001074.bmp,100001074_7_1,341.999704,92.999703,1186,831
HRSC2016,7,100001074.bmp,100001074_7_2,339.00031,94.99992,1186,831
HRSC2016,11,100001074.bmp,100001074_11_2,377.999548,100.99974,1186,831
HRSC2016,27,100001074.bmp,100001074_27_1,188.999774,48.999914999999994,1186,831
HRSC2016,27,100001074.bmp,100001074_27_2,195.99954599999998,49.999608,1186,831
HRSC2016,27,100001074.bmp,100001074_27_3,199.000126,48.999914999999994,1186,831
HRSC2016,27,100001074.bmp,100001074_27_4,192.00035400000002,53.000349,1186,831
HRSC2016,25,100001075.bmp,100001075_25_1,610.999932,177.999605,1172,833
HRSC2016,15,100001075.bmp,100001075_15_1,380.99962,124.00037999999999,1172,833
HRSC2016,9,100001075.bmp,100001075_9_1,302.999504,75.999588,1172,833
HRSC2016,15,100001075.bmp,100001075_15_2,391.00029600000005,106.999683,1172,833
HRSC2016,25,100001076.bmp,100001076_25_1,176.99970000000002,620.999736,1146,812
HRSC2016,19,100001077.bmp,100001077_19_1,188.99968800000002,460.00032000000004,1068,780
HRSC2016,3,100001078.bmp,100001078_3_1,187.999704,56.99998,892,629
HRSC2016,3,100001078.bmp,100001078_3_2,184.999908,64.00012100000001,892,629
HRSC2016,3,100001078.bmp,100001078_3_3,188.99963599999998,60.00031,892,629
HRSC2016,25,100001079.bmp,100001079_25_1,479.000012,223.00029500000002,1154,805
HRSC2016,25,100001080.bmp,100001080_25_1,563.99971,132.0001,970,764
HRSC2016,18,100001081.bmp,100001081_18_1,605.99955,257.99967,975,785
HRSC2016,25,100001082.bmp,100001082_25_1,385.99991,272.999648,1147,829
HRSC2016,25,100001082.bmp,100001082_25_2,385.99991,267.000175,1147,829
HRSC2016,25,100001082.bmp,100001082_25_3,382.000321,278.99995,1147,829
HRSC2016,28,100001083.bmp,100001083_28_1,481.00037100000003,399.999996,1083,822
HRSC2016,1,100001084.bmp,100001084_1_1,198.000425,86.000292,893,756
HRSC2016,19,100001085.bmp,100001085_19_1,442.00012799999996,246.000276,821,642
HRSC2016,1,100001086.bmp,100001086_1_1,430.999776,134.000271,1128,783
HRSC2016,1,100001086.bmp,100001086_1_2,434.999664,134.000271,1128,783
HRSC2016,1,100001086.bmp,100001086_1_3,436.0002,131.999706,1128,783
HRSC2016,25,100001087.bmp,100001087_25_1,412.999732,64.99970300000001,1178,817
HRSC2016,30,100001088.bmp,100001088_30_1,251.999985,358.000334,1165,821
HRSC2016,25,100001088.bmp,100001088_25_1,206.99953000000002,347.999733,1165,821
HRSC2016,25,100001088.bmp,100001088_25_2,206.99953000000002,342.999843,1165,821
